ID,rodata,data,hora,mandante,visitante,mandante_Placar,visitante_Placar,ELO_Rating_mandante,ELO_Rating_visitante,Chutes_mandante,Chutes_visitante,Chutes_no_alvo_mandante,Chutes_no_alvo_visitante,Posse_mandante,Posse_visitante,Passes_mandante,Passes_visitante,Precisão_passes_mandante,Precisão_passes_visitante,Faltas_mandante,Faltas_visitante,Cartão_amarelo_mandante,Cartão_amarelo_visitante,Cartão_vermelho_mandante,Cartão_vermelho_visitante,Impedimentos_mandante,Impedimentos_visitante,Escanteios_mandante,Escanteios_visitante,Vencedor
5126,14,19/07/2015,18:31,Joinville,Ponte Preta,1,1,"947,02","1014,55",21,8,5,1,54%,46%,451,397,80%,80%,11,14,2,5,0,0,1,1,8,2,Empate
5127,15,25/07/2015,19:21,Avai,Athletico-PR,1,2,"976,72","1040,64",20,18,3,7,47%,53%,362,442,80%,80%,5,17,3,3,0,0,2,1,7,2,Athletico-PR
5128,15,25/07/2015,19:30,Gremio,Sport,1,1,"1128,2","1081,34",17,8,6,3,57%,43%,582,462,80%,80%,6,8,0,0,0,0,7,0,13,4,Empate
5129,15,25/07/2015,20:59,Atletico-MG,Figueirense,1,0,"1118,91","1001,41",15,8,4,4,62%,38%,508,311,80%,80%,16,19,2,4,0,0,1,3,8,9,Atletico-MG
5131,15,26/07/2015,11:00,Santos,Joinville,2,0,"1079,35","947,02",13,10,6,0,50%,50%,481,482,80%,80%,4,12,2,2,0,0,7,2,7,6,Santos
5130,15,26/07/2015,11:02,Chapecoense,Fluminense,2,1,"1011,92","1011,41",9,12,3,3,48%,52%,372,373,80%,80%,15,16,2,3,0,1,3,1,1,10,Chapecoense
5132,15,26/07/2015,15:59,Ponte Preta,Internacional,0,0,"1014,55","1107,7",21,13,10,6,58%,42%,416,315,80%,80%,10,19,2,2,0,0,1,3,13,8,Empate
5135,15,26/07/2015,15:59,Goias,Flamengo,0,1,"971,26","1019,04",14,8,2,2,43%,57%,330,448,80%,80%,11,6,2,1,0,0,0,1,11,4,Flamengo
5133,15,26/07/2015,16:01,Coritiba,Corinthians,1,1,"1027,83","1193,14",11,8,3,3,54%,46%,461,405,80%,80%,7,18,3,3,0,0,10,0,5,5,Empate
5134,15,26/07/2015,16:02,Sao Paulo,Cruzeiro,1,0,"1112,92","1120,94",10,11,4,1,49%,51%,428,457,80%,80%,16,14,0,1,0,0,4,0,5,2,Sao Paulo
5136,15,26/07/2015,18:33,Vasco,Palmeiras,1,4,"1024,31","1009,8",8,18,2,7,56%,44%,446,363,80%,80%,14,21,3,1,0,0,8,5,8,4,Palmeiras
5137,16,29/07/2015,21:59,Corinthians,Vasco,3,0,"1193,14","1024,31",20,11,8,2,60%,40%,552,357,80%,80%,7,15,0,3,0,0,0,9,3,4,Corinthians
5138,16,29/07/2015,22:01,Atletico-MG,Sao Paulo,3,1,"1118,91","1112,92",14,15,9,6,49%,51%,521,550,80%,80%,6,6,0,1,0,0,2,7,3,4,Atletico-MG
5139,16,01/08/2015,18:29,Fluminense,Gremio,1,0,"1011,41","1128,2",12,9,4,2,45%,55%,399,484,80%,80%,16,13,3,1,0,1,3,1,4,4,Fluminense
5141,16,02/08/2015,11:01,Palmeiras,Athletico-PR,0,1,"1009,8","1040,64",16,9,3,7,51%,49%,433,442,80%,80%,13,18,1,2,0,0,2,2,5,4,Athletico-PR
5140,16,02/08/2015,11:02,Coritiba,Goias,1,1,"1027,83","971,26",17,14,6,4,61%,39%,459,297,80%,80%,11,19,4,4,0,0,3,1,9,7,Empate
5142,16,02/08/2015,16:00,Joinville,Avai,2,0,"947,02","976,72",3,8,3,5,51%,49%,393,392,80%,80%,22,9,2,1,0,0,2,0,10,4,Joinville
5143,16,02/08/2015,16:00,Internacional,Chapecoense,0,0,"1107,7","1011,92",11,11,3,2,64%,36%,509,301,80%,80%,4,13,3,2,0,0,2,3,11,7,Empate
5144,16,02/08/2015,16:01,Figueirense,Ponte Preta,3,1,"1001,41","1014,55",12,19,5,4,44%,56%,303,388,80%,80%,19,18,2,3,0,0,1,1,4,5,Figueirense
5145,16,02/08/2015,16:01,Flamengo,Santos,2,2,"1019,04","1079,35",26,10,7,5,55%,45%,443,395,80%,80%,17,14,4,2,0,0,2,0,9,3,Empate
5146,16,02/08/2015,18:29,Sport,Cruzeiro,0,0,"1081,34","1120,94",7,11,1,4,49%,51%,457,473,80%,80%,15,17,1,2,0,0,3,5,6,6,Empate
5147,17,08/08/2015,18:33,Avai,Fluminense,1,0,"976,72","1011,41",13,13,4,2,30%,70%,221,526,80%,80%,14,12,2,2,0,0,2,3,6,9,Avai
5148,17,08/08/2015,21:01,Santos,Coritiba,3,0,"1079,35","1027,83",12,8,4,2,51%,49%,453,447,80%,80%,12,15,1,4,0,0,1,3,5,5,Santos
5149,17,09/08/2015,11:01,Athletico-PR,Sport,1,1,"1040,64","1081,34",16,8,6,3,53%,47%,516,491,80%,80%,6,11,0,0,0,0,4,0,7,2,Empate
5150,17,09/08/2015,11:02,Vasco,Joinville,0,0,"1024,31","947,02",20,15,5,3,60%,40%,440,301,80%,80%,17,21,2,4,0,0,2,3,9,9,Empate
5153,17,09/08/2015,15:59,Ponte Preta,Flamengo,1,0,"1014,55","1019,04",10,16,3,3,41%,59%,337,457,80%,80%,17,16,2,4,0,0,0,0,3,4,Ponte Preta
5152,17,09/08/2015,16:01,Cruzeiro,Palmeiras,2,1,"1120,94","1009,8",17,13,8,5,48%,52%,415,446,80%,80%,21,18,4,3,0,0,4,4,5,7,Cruzeiro
5154,17,09/08/2015,16:02,Goias,Atletico-MG,0,0,"971,26","1118,91",13,8,4,2,37%,63%,347,568,80%,80%,8,11,2,2,0,0,3,0,2,6,Empate
5151,17,09/08/2015,16:03,Sao Paulo,Corinthians,1,1,"1112,92","1193,14",19,10,5,3,59%,41%,503,354,80%,80%,13,16,4,1,0,1,7,4,8,5,Empate
5155,17,09/08/2015,18:30,Gremio,Internacional,5,0,"1128,2","1107,7",16,12,6,2,57%,43%,553,417,80%,80%,16,12,2,4,0,0,1,1,4,5,Gremio
5156,17,09/08/2015,18:31,Chapecoense,Figueirense,2,2,"1011,92","1001,41",8,10,2,5,49%,51%,331,321,80%,80%,20,13,1,1,0,0,0,2,5,7,Empate
5158,18,12/08/2015,19:30,Flamengo,Athletico-PR,3,2,"1019,04","1040,64",9,9,4,6,47%,53%,390,458,80%,80%,10,16,2,3,0,1,1,1,7,4,Flamengo
5157,18,12/08/2015,19:34,Coritiba,Palmeiras,2,1,"1027,83","1009,8",9,9,5,4,45%,55%,402,475,80%,80%,14,11,3,1,0,0,0,1,3,8,Coritiba
5159,18,12/08/2015,20:59,Santos,Vasco,1,0,"1079,35","1024,31",21,8,7,1,52%,48%,370,343,80%,80%,12,22,3,4,0,1,8,0,6,6,Santos
5160,18,12/08/2015,21:00,Goias,Chapecoense,0,0,"971,26","1011,92",17,2,5,0,55%,45%,507,450,80%,80%,6,16,1,3,0,0,0,0,12,1,Empate
5161,18,12/08/2015,22:00,Figueirense,Sao Paulo,0,2,"1001,41","1112,92",15,7,4,3,52%,48%,376,356,80%,80%,18,18,3,4,0,1,1,0,6,6,Sao Paulo
5162,18,12/08/2015,22:00,Internacional,Fluminense,1,0,"1107,7","1011,41",17,8,7,1,60%,40%,465,315,80%,80%,20,14,6,3,0,2,0,0,8,8,Internacional
5163,18,12/08/2015,22:00,Corinthians,Sport,4,3,"1193,14","1081,34",15,10,7,6,57%,43%,491,391,80%,80%,11,8,2,1,0,0,2,4,9,4,Corinthians
5164,18,13/08/2015,19:31,Ponte Preta,Avai,2,0,"1014,55","976,72",14,4,5,1,63%,37%,539,318,80%,80%,13,6,1,1,0,0,3,1,4,1,Ponte Preta
5166,18,13/08/2015,20:58,Atletico-MG,Gremio,0,2,"1118,91","1128,2",24,9,5,3,60%,40%,563,413,80%,80%,10,12,2,3,0,0,1,2,12,3,Gremio
5165,18,13/08/2015,20:59,Joinville,Cruzeiro,3,0,"947,02","1120,94",14,8,7,2,33%,67%,298,627,80%,80%,10,10,1,2,0,0,0,3,8,9,Joinville
5167,19,15/08/2015,18:30,Vasco,Coritiba,0,1,"1024,31","1027,83",20,13,6,4,56%,44%,389,323,80%,80%,12,19,3,1,0,0,1,0,7,3,Coritiba
5168,19,15/08/2015,18:31,Athletico-PR,Santos,0,0,"1040,64","1079,35",13,8,3,3,63%,37%,502,307,80%,80%,10,13,1,1,1,0,2,3,11,4,Empate
5169,19,15/08/2015,21:02,Sao Paulo,Goias,0,3,"1112,92","971,26",5,14,2,8,66%,34%,636,339,80%,80%,4,4,1,0,0,0,0,1,7,8,Goias
5170,19,16/08/2015,11:00,Palmeiras,Flamengo,4,2,"1009,8","1019,04",12,21,4,8,38%,62%,300,466,80%,80%,18,15,2,2,0,0,0,4,3,6,Palmeiras
5172,19,16/08/2015,15:59,Fluminense,Figueirense,2,1,"1011,41","1001,41",19,5,8,1,58%,42%,442,330,80%,80%,14,18,1,1,0,1,1,1,3,2,Fluminense
5173,19,16/08/2015,16:00,Cruzeiro,Internacional,0,0,"1120,94","1107,7",11,9,2,1,55%,45%,476,391,80%,80%,14,22,2,2,0,0,3,0,5,6,Empate
5174,19,16/08/2015,16:00,Sport,Ponte Preta,1,1,"1081,34","1014,55",11,12,3,4,47%,53%,481,542,80%,80%,7,16,0,0,0,0,1,2,3,1,Empate
5171,19,16/08/2015,16:03,Avai,Corinthians,1,2,"976,72","1193,14",13,10,5,4,36%,64%,282,546,80%,80%,15,8,0,1,0,0,5,1,8,0,Corinthians
5175,19,16/08/2015,18:29,Gremio,Joinville,2,1,"1128,2","947,02",17,11,7,2,69%,31%,619,282,80%,80%,10,18,1,0,0,0,2,1,10,4,Gremio
5176,19,16/08/2015,18:31,Chapecoense,Atletico-MG,2,1,"1011,92","1118,91",13,12,5,3,36%,64%,313,538,80%,80%,12,8,4,3,0,1,1,2,3,7,Chapecoense
5177,20,22/08/2015,18:30,Goias,Vasco,3,0,"971,26","1024,31",13,5,6,2,51%,49%,406,407,80%,80%,16,13,3,2,0,2,2,4,4,2,Goias
5178,20,22/08/2015,18:30,Santos,Avai,5,2,"1079,35","976,72",17,16,9,3,59%,41%,538,364,80%,80%,14,12,1,3,0,0,1,1,7,2,Santos
5179,20,22/08/2015,21:00,Figueirense,Sport,2,1,"1001,41","1081,34",9,10,5,4,41%,59%,284,429,80%,80%,19,13,1,3,0,0,8,1,8,6,Figueirense
5180,20,23/08/2015,11:01,Coritiba,Chapecoense,1,0,"1027,83","1011,92",9,11,3,4,46%,54%,374,447,80%,80%,19,17,3,3,0,0,0,2,5,0,Coritiba
5181,20,23/08/2015,11:01,Ponte Preta,Gremio,0,0,"1014,55","1128,2",25,3,9,0,58%,42%,587,437,80%,80%,12,13,1,1,0,0,3,1,6,1,Empate
5182,20,23/08/2015,15:59,Joinville,Fluminense,2,1,"947,02","1011,41",11,20,4,8,46%,54%,320,379,80%,80%,26,15,3,2,0,0,3,5,3,4,Joinville
5183,20,23/08/2015,16:00,Internacional,Athletico-PR,2,0,"1107,7","1040,64",15,8,7,3,47%,53%,430,491,80%,80%,10,12,1,3,0,0,0,2,8,0,Internacional
5184,20,23/08/2015,16:01,Corinthians,Cruzeiro,3,0,"1193,14","1120,94",16,12,6,2,39%,61%,387,590,80%,80%,12,7,2,1,0,0,0,6,3,6,Corinthians
5185,20,23/08/2015,16:01,Flamengo,Sao Paulo,2,1,"1019,04","1112,92",22,9,8,3,44%,56%,277,364,80%,80%,25,15,4,2,0,0,2,2,10,5,Flamengo
5186,20,23/08/2015,18:30,Atletico-MG,Palmeiras,2,1,"1118,91","1009,8",18,11,2,4,56%,44%,472,386,80%,80%,13,12,1,3,0,0,5,2,7,2,Atletico-MG
5187,21,29/08/2015,18:30,Vasco,Figueirense,0,1,"1024,31","1001,41",17,12,5,2,62%,38%,490,313,80%,80%,11,19,2,4,0,0,3,0,7,1,Figueirense
5188,21,29/08/2015,20:59,Sao Paulo,Ponte Preta,3,0,"1112,92","1014,55",16,20,8,9,47%,53%,496,551,80%,80%,16,11,4,0,0,0,2,1,3,7,Sao Paulo
5189,21,30/08/2015,11:02,Gremio,Coritiba,0,0,"1128,2","1027,83",12,11,2,5,49%,51%,385,399,80%,80%,13,15,5,5,0,0,2,1,7,6,Empate
5190,21,30/08/2015,11:02,Avai,Internacional,3,0,"976,72","1107,7",14,14,4,4,36%,64%,290,516,80%,80%,14,12,2,2,0,0,2,1,5,8,Avai
5191,21,30/08/2015,16:00,Palmeiras,Joinville,3,2,"1009,8","947,02",15,8,6,4,57%,43%,465,360,80%,80%,9,18,0,3,0,0,3,1,3,1,Palmeiras
5192,21,30/08/2015,16:00,Fluminense,Atletico-MG,1,2,"1011,41","1118,91",12,13,2,5,43%,57%,372,484,80%,80%,23,16,3,4,0,0,0,0,0,6,Atletico-MG
5193,21,30/08/2015,16:00,Sport,Flamengo,0,1,"1081,34","1019,04",12,12,2,4,38%,62%,351,575,80%,80%,6,19,1,5,1,0,3,2,4,6,Flamengo
5194,21,30/08/2015,16:01,Chapecoense,Corinthians,1,3,"1011,92","1193,14",12,15,6,7,48%,52%,388,429,80%,80%,14,11,2,3,0,0,4,1,7,5,Corinthians
5195,21,30/08/2015,18:31,Cruzeiro,Santos,0,1,"1120,94","1079,35",14,6,3,1,53%,47%,505,469,80%,80%,17,12,2,2,1,0,1,1,4,2,Santos
5196,21,30/08/2015,18:31,Athletico-PR,Goias,3,0,"1040,64","971,26",19,10,8,0,64%,36%,509,284,80%,80%,12,13,1,3,0,0,0,2,6,3,Athletico-PR
5198,22,02/09/2015,19:29,Ponte Preta,Cruzeiro,1,2,"1014,55","1120,94",8,17,2,8,46%,54%,383,440,80%,80%,19,22,2,5,1,0,1,1,5,6,Cruzeiro
5199,22,02/09/2015,19:30,Internacional,Vasco,6,0,"1107,7","1024,31",10,5,8,3,39%,61%,345,549,80%,80%,22,10,3,1,0,0,2,4,2,6,Internacional
5197,22,02/09/2015,19:33,Joinville,Sao Paulo,0,0,"947,02","1112,92",21,8,2,2,47%,53%,359,407,80%,80%,23,14,4,5,0,0,0,5,8,8,Empate
5201,22,02/09/2015,20:59,Atletico-MG,Athletico-PR,0,1,"1118,91","1040,64",20,14,4,6,51%,49%,344,368,80%,80%,18,16,4,4,1,0,10,1,10,2,Athletico-PR
5200,22,02/09/2015,21:01,Flamengo,Avai,3,0,"1019,04","976,72",8,14,3,5,63%,37%,588,345,80%,80%,14,18,1,4,0,0,3,1,2,5,Flamengo
5204,22,02/09/2015,21:59,Goias,Palmeiras,1,0,"971,26","1009,8",9,14,5,5,40%,60%,350,510,80%,80%,11,14,3,3,0,0,1,2,3,7,Goias
5203,22,02/09/2015,22:00,Corinthians,Fluminense,2,0,"1193,14","1011,41",14,11,8,2,60%,40%,520,345,80%,80%,12,11,0,3,0,0,0,6,8,3,Corinthians
5202,22,02/09/2015,22:01,Coritiba,Sport,0,0,"1027,83","1081,34",7,12,3,2,48%,52%,414,452,80%,80%,16,14,2,2,0,0,2,3,3,4,Empate
5205,22,03/09/2015,19:32,Santos,Chapecoense,3,1,"1079,35","1011,92",13,13,6,4,51%,49%,430,420,80%,80%,16,12,0,1,0,0,1,2,4,9,Santos
5206,22,03/09/2015,21:01,Figueirense,Gremio,0,2,"1001,41","1128,2",14,6,6,3,65%,35%,572,330,80%,80%,14,9,4,4,0,0,3,1,9,4,Gremio
5207,23,05/09/2015,19:29,Sao Paulo,Internacional,2,0,"1112,92","1107,7",15,5,3,2,53%,47%,464,420,80%,80%,10,10,0,0,0,0,0,1,7,3,Sao Paulo
5208,23,05/09/2015,19:31,Vasco,Atletico-MG,1,2,"1024,31","1118,91",15,4,3,4,47%,53%,416,463,80%,80%,19,16,2,2,1,0,1,5,5,5,Atletico-MG
5209,23,05/09/2015,21:01,Athletico-PR,Joinville,0,0,"1040,64","947,02",18,7,1,4,77%,23%,539,169,80%,80%,15,17,4,1,1,3,5,2,4,2,Empate
5210,23,06/09/2015,11:00,Cruzeiro,Figueirense,5,1,"1120,94","1001,41",16,5,8,1,54%,46%,476,420,80%,80%,15,15,0,4,0,0,5,1,4,3,Cruzeiro
5211,23,06/09/2015,11:00,Chapecoense,Ponte Preta,0,0,"1011,92","1014,55",15,8,5,4,64%,36%,507,294,80%,80%,9,17,1,2,0,0,1,1,9,11,Empate
5212,23,06/09/2015,15:59,Gremio,Goias,2,1,"1128,2","971,26",18,9,6,5,74%,26%,690,248,80%,80%,15,12,3,3,0,1,3,0,5,3,Gremio
5213,23,06/09/2015,15:59,Palmeiras,Corinthians,3,3,"1009,8","1193,14",16,7,10,5,49%,51%,312,351,80%,80%,20,14,6,3,0,0,2,2,11,1,Empate
5215,23,06/09/2015,15:59,Fluminense,Flamengo,1,3,"1011,41","1019,04",7,20,2,10,53%,47%,437,402,80%,80%,13,24,6,5,0,1,2,0,5,9,Flamengo
5214,23,06/09/2015,16:02,Avai,Coritiba,0,2,"976,72","1027,83",12,10,2,5,52%,48%,363,365,80%,80%,19,22,2,4,0,0,1,3,4,1,Coritiba
5216,23,06/09/2015,18:31,Sport,Santos,1,1,"1081,34","1079,35",12,12,2,5,56%,44%,517,448,80%,80%,9,9,1,0,0,0,0,3,7,1,Empate
5217,24,09/09/2015,19:29,Ponte Preta,Vasco,0,1,"1014,55","1024,31",10,12,4,3,47%,53%,406,438,80%,80%,20,23,2,1,1,0,0,0,2,4,Vasco
5218,24,09/09/2015,19:30,Atletico-MG,Avai,2,0,"1118,91","976,72",11,11,4,2,62%,38%,587,369,80%,80%,17,16,3,3,0,0,3,2,5,2,Atletico-MG
5219,24,09/09/2015,19:30,Internacional,Palmeiras,1,0,"1107,7","1009,8",8,7,2,4,46%,54%,367,426,80%,80%,21,23,5,2,1,1,2,0,3,3,Internacional
5220,24,09/09/2015,21:03,Figueirense,Athletico-PR,1,1,"1001,41","1040,64",14,12,1,1,51%,49%,403,407,80%,80%,7,9,2,2,0,0,2,1,10,6,Empate
5222,24,09/09/2015,22:00,Santos,Sao Paulo,3,0,"1079,35","1112,92",15,11,8,1,48%,52%,431,462,80%,80%,11,9,1,1,0,0,2,3,2,2,Santos
5223,24,09/09/2015,22:00,Corinthians,Gremio,1,1,"1193,14","1128,2",14,15,5,2,56%,44%,604,473,80%,80%,7,6,0,3,0,0,0,2,4,6,Empate
5221,24,09/09/2015,22:02,Coritiba,Fluminense,1,1,"1027,83","1011,41",9,16,3,5,53%,47%,426,376,80%,80%,11,24,1,4,0,0,1,2,3,7,Empate
5224,24,10/09/2015,19:30,Goias,Sport,1,0,"971,26","1081,34",19,10,6,4,40%,60%,382,591,80%,80%,8,6,3,1,0,0,0,1,6,5,Goias
5225,24,10/09/2015,20:59,Joinville,Chapecoense,0,0,"947,02","1011,92",9,7,2,0,55%,45%,361,305,80%,80%,13,10,4,2,0,0,2,3,2,6,Empate
5226,24,10/09/2015,21:00,Flamengo,Cruzeiro,2,0,"1019,04","1120,94",10,10,3,1,46%,54%,360,412,80%,80%,18,10,3,3,0,0,1,2,3,7,Flamengo
5227,25,12/09/2015,18:30,Coritiba,Internacional,0,1,"1027,83","1107,7",25,7,4,3,62%,38%,514,322,80%,80%,13,26,4,7,0,0,0,0,4,3,Internacional
5228,25,12/09/2015,20:59,Palmeiras,Figueirense,2,0,"1009,8","1001,41",15,4,6,1,53%,47%,424,382,80%,80%,19,18,4,3,0,1,3,5,4,4,Palmeiras
5230,25,13/09/2015,11:00,Corinthians,Joinville,3,0,"1193,14","947,02",13,7,4,5,69%,31%,595,267,80%,80%,10,17,0,1,0,0,2,3,8,6,Corinthians
5229,25,13/09/2015,11:02,Ponte Preta,Santos,3,1,"1014,55","1079,35",16,20,7,10,38%,62%,333,531,80%,80%,22,15,5,2,0,0,1,0,2,10,Ponte Preta
5231,25,13/09/2015,16:00,Cruzeiro,Atletico-MG,1,1,"1120,94","1118,91",12,16,3,5,35%,65%,278,499,80%,80%,17,16,2,5,1,0,4,3,3,9,Empate
5232,25,13/09/2015,16:00,Gremio,Sao Paulo,1,2,"1128,2","1112,92",12,14,4,6,52%,48%,473,460,80%,80%,11,13,3,3,0,0,1,0,6,4,Sao Paulo
5233,25,13/09/2015,16:00,Chapecoense,Flamengo,1,3,"1011,92","1019,04",13,9,3,6,49%,51%,429,440,80%,80%,13,12,2,1,0,0,1,3,3,7,Flamengo
5234,25,13/09/2015,16:00,Vasco,Athletico-PR,2,0,"1024,31","1040,64",14,17,8,5,44%,56%,351,423,80%,80%,18,20,2,2,0,0,4,2,6,13,Vasco
5236,25,13/09/2015,18:30,Sport,Fluminense,1,0,"1081,34","1011,41",6,13,2,3,57%,43%,440,336,80%,80%,19,17,2,3,0,0,1,0,3,2,Sport
5235,25,13/09/2015,18:31,Avai,Goias,2,1,"976,72","971,26",13,12,6,3,65%,35%,581,326,80%,80%,18,19,2,2,0,0,2,2,2,3,Avai
5239,26,16/09/2015,19:29,Goias,Ponte Preta,1,2,"971,26","1014,55",9,8,2,2,49%,51%,449,489,80%,80%,12,11,2,5,0,0,0,2,11,1,Ponte Preta
5237,26,16/09/2015,19:30,Joinville,Sport,1,1,"947,02","1081,34",15,7,4,3,33%,67%,262,555,80%,80%,19,11,4,3,0,0,3,6,5,3,Empate
5238,26,16/09/2015,19:30,Fluminense,Palmeiras,1,4,"1011,41","1009,8",9,12,2,9,51%,49%,392,372,80%,80%,14,19,1,3,0,0,3,0,5,6,Palmeiras
5241,26,16/09/2015,21:01,Athletico-PR,Gremio,1,2,"1040,64","1128,2",16,5,4,3,48%,52%,423,488,80%,80%,13,5,1,2,0,0,1,1,7,2,Gremio
5240,26,16/09/2015,21:02,Figueirense,Avai,0,1,"1001,41","976,72",7,10,2,5,63%,37%,362,217,80%,80%,16,23,2,4,0,0,0,0,6,1,Avai
5242,26,16/09/2015,21:59,Santos,Atletico-MG,4,0,"1079,35","1118,91",13,16,7,4,44%,56%,477,592,80%,80%,7,11,1,1,0,0,2,1,1,3,Santos
5243,26,16/09/2015,21:59,Internacional,Corinthians,2,1,"1107,7","1193,14",13,14,4,6,44%,56%,348,425,80%,80%,15,12,2,1,0,0,4,1,5,6,Internacional
5244,26,16/09/2015,22:01,Cruzeiro,Vasco,2,2,"1120,94","1024,31",12,10,6,3,53%,47%,437,398,80%,80%,15,4,4,2,0,1,0,2,11,11,Empate
5245,26,17/09/2015,19:31,Sao Paulo,Chapecoense,0,0,"1112,92","1011,92",7,8,2,2,59%,41%,474,354,80%,80%,12,14,2,2,0,0,2,2,6,3,Empate
5246,26,17/09/2015,21:00,Flamengo,Coritiba,0,2,"1019,04","1027,83",17,8,2,4,73%,27%,627,245,80%,80%,12,21,2,3,0,0,2,3,10,0,Coritiba
5248,27,19/09/2015,18:29,Internacional,Figueirense,1,1,"1107,7","1001,41",9,8,0,4,53%,47%,415,368,80%,80%,22,22,1,5,0,0,2,0,5,5,Empate
5247,27,19/09/2015,18:32,Palmeiras,Gremio,3,2,"1009,8","1128,2",14,9,6,3,41%,59%,284,432,80%,80%,22,17,2,4,0,0,2,1,9,2,Palmeiras
5249,27,19/09/2015,21:00,Ponte Preta,Fluminense,3,1,"1014,55","1011,41",9,10,4,2,40%,60%,348,498,80%,80%,14,14,3,4,0,0,2,1,5,7,Ponte Preta
5250,27,20/09/2015,11:02,Goias,Joinville,3,0,"971,26","947,02",12,7,8,0,45%,55%,379,437,80%,80%,6,12,0,1,0,0,2,0,3,8,Goias
5251,27,20/09/2015,11:04,Corinthians,Santos,2,0,"1193,14","1079,35",14,6,6,1,57%,43%,464,357,80%,80%,8,10,2,5,0,2,2,3,9,6,Corinthians
5253,27,20/09/2015,16:00,Atletico-MG,Flamengo,4,1,"1118,91","1019,04",14,11,6,4,45%,55%,379,438,80%,80%,16,16,2,2,0,0,0,4,6,6,Atletico-MG
5252,27,20/09/2015,16:01,Vasco,Sport,2,1,"1024,31","1081,34",14,13,3,6,44%,56%,372,477,80%,80%,13,10,2,2,0,0,4,2,2,5,Vasco
5254,27,20/09/2015,16:02,Avai,Sao Paulo,2,1,"976,72","1112,92",12,11,7,3,38%,62%,294,490,80%,80%,17,19,3,4,0,0,3,2,9,5,Avai
5256,27,20/09/2015,18:30,Coritiba,Athletico-PR,2,0,"1027,83","1040,64",9,9,4,1,38%,62%,260,407,80%,80%,19,23,7,3,1,0,1,2,5,5,Coritiba
5255,27,20/09/2015,18:32,Chapecoense,Cruzeiro,0,2,"1011,92","1120,94",18,5,1,3,55%,45%,416,364,80%,80%,15,12,2,0,0,1,2,2,3,6,Cruzeiro
5257,28,26/09/2015,18:30,Fluminense,Goias,2,0,"1011,41","971,26",7,14,4,5,52%,48%,437,405,80%,80%,27,15,4,3,0,0,0,2,0,4,Fluminense
5258,28,26/09/2015,21:00,Gremio,Avai,3,1,"1128,2","976,72",14,13,9,3,54%,46%,538,426,80%,80%,13,12,1,3,0,0,2,0,3,8,Gremio
5259,28,27/09/2015,11:00,Athletico-PR,Ponte Preta,1,2,"1040,64","1014,55",19,8,2,3,66%,34%,488,278,80%,80%,16,18,2,4,0,0,0,4,13,2,Ponte Preta
5260,28,27/09/2015,11:01,Santos,Internacional,3,1,"1079,35","1107,7",18,11,9,3,61%,39%,490,324,80%,80%,8,17,1,4,0,0,3,1,5,6,Santos
5261,28,27/09/2015,16:00,Flamengo,Vasco,1,2,"1019,04","1024,31",14,7,2,2,48%,52%,307,334,80%,80%,26,21,5,6,0,0,2,0,4,5,Vasco
5262,28,27/09/2015,16:00,Joinville,Atletico-MG,2,2,"947,02","1118,91",15,12,5,3,43%,57%,369,498,80%,80%,19,8,2,2,0,0,2,5,5,5,Empate
5263,28,27/09/2015,16:00,Figueirense,Corinthians,1,3,"1001,41","1193,14",12,14,5,7,53%,47%,385,367,80%,80%,21,14,3,3,0,0,3,0,9,4,Corinthians
5264,28,27/09/2015,16:03,Sao Paulo,Palmeiras,1,1,"1112,92","1009,8",14,9,5,1,56%,44%,402,315,80%,80%,13,17,1,2,0,0,2,0,7,3,Empate
5265,28,27/09/2015,18:30,Sport,Chapecoense,3,0,"1081,34","1011,92",9,15,5,6,46%,54%,374,414,80%,80%,17,8,3,0,0,0,2,1,4,6,Sport
5266,28,27/09/2015,18:30,Cruzeiro,Coritiba,2,0,"1120,94","1027,83",7,16,5,3,49%,51%,458,446,80%,80%,13,13,0,1,1,1,0,3,3,6,Cruzeiro
5267,29,03/10/2015,18:30,Internacional,Sport,2,1,"1107,7","1081,34",21,9,10,3,51%,49%,376,382,80%,80%,16,11,2,2,0,1,3,1,8,4,Internacional
5268,29,03/10/2015,18:31,Coritiba,Atletico-MG,0,3,"1027,83","1118,91",14,10,5,5,49%,51%,412,443,80%,80%,6,11,1,2,0,0,4,0,9,1,Atletico-MG
5269,29,03/10/2015,21:00,Sao Paulo,Athletico-PR,1,0,"1112,92","1040,64",11,8,5,0,58%,42%,464,342,80%,80%,12,16,1,3,0,0,4,1,4,0,Sao Paulo
5271,29,04/10/2015,11:01,Flamengo,Joinville,2,0,"1019,04","947,02",21,4,5,1,70%,30%,478,217,80%,80%,17,27,2,3,0,0,8,0,9,2,Flamengo
5270,29,04/10/2015,11:04,Avai,Vasco,1,1,"976,72","1024,31",14,8,5,2,41%,59%,289,444,80%,80%,18,18,4,6,1,2,2,5,6,3,Empate
5274,29,04/10/2015,16:00,Goias,Figueirense,2,3,"971,26","1001,41",19,13,2,10,62%,38%,423,267,80%,80%,15,11,1,5,0,1,0,3,4,5,Figueirense
5273,29,04/10/2015,16:01,Cruzeiro,Gremio,0,0,"1120,94","1128,2",18,3,4,2,46%,54%,436,526,80%,80%,9,15,3,3,0,0,4,0,3,5,Empate
